Comp. - Año / Mes Contab. (AAAA/MM),Comp. - F. Contab.,Comp. - F. Emisión,Comp. - Pto. Vta. - Cód.,Comp. - Nro.,Cliente - País - Cód.,Ítem - Artículo - Cód. Gen.,Ítem - Artículo - Elem. 1 - Cód.,Ítem - Concepto - Cód.,Ítem - Cant. UM 1,Ítem - U. M. 1,Ítem - Cant. UM 2,Ítem - U. M. 2,Artículo - Factor Conv.,Varietal,Ítem - Impte. Fact. Loc.,Ítem - Impte. Neto mon. Local,Ítem - Impte.Total mon Emisión,Comp. - Cotiz. mon. CC,Comp. - Mon. Emisión - Cód.,Moneda de facturación,Artículo - Ord. 1,Artículo - Ord. 2,Artículo - Clase - Cód.,Cliente - Vendedor - Cód.
2023/09,28/09/2023,28/09/2023,0010,00001060,ARG,13029 ,2016,,12.00000,Unidad,2.00000,Cajas,6.00000,Cabernet Franc,177000.01,146281.00,146281.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0008
2023/09,28/09/2023,28/09/2023,0010,00001060,ARG,13042 ,2019,,12.00000,Unidad,2.00000,Cajas,6.00000,Malbec,258000.00,213223.14,213223.14,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0008
2023/09,28/09/2023,28/09/2023,0012,00000606,ARG,13124 ,2019,,2.00000,Unidad,0.00000,Botellas,1.00000,Malbec,16150.00,13347.10,16150.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,28/09/2023,28/09/2023,0012,00000614,ARG,13124 ,2019,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,8075.00,6673.55,8075.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,28/09/2023,28/09/2023,0012,00000620,ARG,13124 ,2019,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,9500.00,7851.24,9500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,28/09/2023,28/09/2023,0012,00000606,ARG,13129 ,2016,,2.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,50150.00,41446.28,50150.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,28/09/2023,28/09/2023,0012,00000614,ARG,13129 ,2016,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,25075.00,20723.14,25075.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,28/09/2023,28/09/2023,0012,00000619,ARG,13129 ,2016,,3.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,75225.00,62169.42,75225.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,28/09/2023,28/09/2023,0012,00000609,ARG,13128 ,2019,,1.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,9000.00,7438.01,9000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,28/09/2023,28/09/2023,0012,00000613,ARG,13142 ,2019,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,43000.00,35537.19,43000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Reserva,BO,0001
2023/09,28/09/2023,28/09/2023,0012,00000609,ARG,13114 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,6600.00,5454.55,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,28/09/2023,28/09/2023,0012,00000616,ARG,13113 ,2022,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,5610.00,4636.36,5610.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,28/09/2023,28/09/2023,0012,00000620,ARG,13152 ,2022,,1.00000,Unidad,0.00000,Botellas,1.00000,Semillón,12500.00,10330.58,12500.00,1.0000,1,Pesos,Producto Terminado,Botellas,BO,0001
2023/09,28/09/2023,28/09/2023,0012,00000619,ARG,13132 ,2022,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,8075.00,6673.55,8075.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,28/09/2023,28/09/2023,0012,00000618,ARG,13152 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Semillón,12500.00,10330.58,12500.00,1.0000,1,Pesos,Producto Terminado,Botellas,BO,0001
2023/09,28/09/2023,28/09/2023,0012,00000619,ARG,13152 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Semillón,10625.00,8780.99,10625.00,1.0000,1,Pesos,Producto Terminado,Botellas,BO,0001
2023/09,28/09/2023,28/09/2023,0012,00000006,ARG,13152 ,2021,,-1.00000,Unidad,0.00000,Botellas,1.00000,Semillón,-12500.00,-10330.58,-12500.00,1.0000,1,Pesos,Producto Terminado,Botellas,BO,0001
2023/09,28/09/2023,28/09/2023,0012,00000606,ARG,13118 ,2021,,2.00000,Unidad,0.00000,Botellas,1.00000,Blend,21250.00,17561.98,21250.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,28/09/2023,28/09/2023,0012,00000606,ARG,13125 ,2021,,2.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,59500.00,49173.56,59500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,28/09/2023,28/09/2023,0012,00000609,ARG,13125 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,35000.00,28925.62,35000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,28/09/2023,28/09/2023,0012,00000619,ARG,13125 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,29750.00,24586.78,29750.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,28/09/2023,28/09/2023,0012,00000606,ARG,13147 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Chardonnay,5610.00,4636.36,5610.00,1.0000,1,Pesos,Producto Terminado,Vinos Blancos Varietales,BO,0001
2023/09,28/09/2023,28/09/2023,0012,00000606,ARG,13127 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Sauvignon Blanc,8075.00,6673.56,8075.00,1.0000,1,Pesos,Producto Terminado,Vinos Blancos Varietales,BO,0001
2023/09,29/09/2023,29/09/2023,0010,00001061,ARG,13003 ,2023,,6.00000,Unidad,1.00000,Cajas,6.00000,Chardonnay,8639.92,7140.43,7140.43,1.0000,1,Pesos,Producto Terminado,Vinos Blancos Varietales,PT,0014
2023/09,29/09/2023,29/09/2023,0010,00001061,ARG,13011 ,2023,,12.00000,Unidad,2.00000,Cajas,6.00000,Pinot Noir,17279.84,14280.86,14280.86,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0014
2023/09,29/09/2023,29/09/2023,0010,00001061,ARG,13046 ,2022,,24.00000,Unidad,4.00000,Cajas,6.00000,Chardonnay,63360.00,52363.64,52363.64,1.0000,1,Pesos,Producto Terminado,Vinos Blancos Varietales,PT,0014
2023/09,29/09/2023,29/09/2023,0010,00001061,ARG,13032 ,2022,,30.00000,Unidad,5.00000,Cajas,6.00000,Cabernet Franc,114000.03,94214.90,94214.90,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0014
2023/09,29/09/2023,29/09/2023,0010,00001061,ARG,13016 ,2020,,12.00000,Unidad,2.00000,Cajas,6.00000,Pinot Noir,31680.00,26181.82,26181.82,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0014
2023/09,29/09/2023,29/09/2023,0010,00001061,ARG,13025 ,2021,,6.00000,Unidad,1.00000,Cajas,6.00000,Pinot Noir,84000.00,69421.49,69421.49,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0014
2023/09,29/09/2023,29/09/2023,0010,00001061,ARG,13010 ,2019,,12.00000,Unidad,2.00000,Cajas,6.00000,Cabernet Sauvignon,17279.84,14280.86,14280.86,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0014
2023/09,29/09/2023,29/09/2023,0010,00001061,ARG,13029 ,2016,,12.00000,Unidad,2.00000,Cajas,6.00000,Cabernet Franc,141600.01,117024.80,117024.80,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0014
2023/09,29/09/2023,29/09/2023,0010,00001061,ARG,13015 ,2022,,36.00000,Unidad,6.00000,Cajas,6.00000,Cabernet Sauvignon,95040.00,78545.46,78545.46,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0014
2023/09,29/09/2023,29/09/2023,0010,00001061,ARG,13017 ,2022,,12.00000,Unidad,2.00000,Cajas,6.00000,Cabernet Franc,31680.01,26181.82,26181.82,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0014
2023/09,29/09/2023,29/09/2023,0010,00001061,ARG,13028 ,2022,,30.00000,Unidad,5.00000,Cajas,6.00000,Pinot Noir,114000.03,94214.90,94214.90,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,PT,0014
2023/09,29/09/2023,29/09/2023,0010,00001061,ARG,13027 ,2022,,18.00000,Unidad,3.00000,Cajas,6.00000,Sauvignon Blanc,68400.02,56528.94,56528.94,1.0000,1,Pesos,Producto Terminado,Vinos Blancos Varietales,PT,0014
2023/09,29/09/2023,29/09/2023,0012,00000633,ARG,13106 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,3300.00,2727.27,3300.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,29/09/2023,29/09/2023,0012,00000623,ARG,13116 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,6500.00,5371.90,6500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,29/09/2023,29/09/2023,0012,00000624,ARG,13116 ,2020,,1.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,6500.00,5371.90,6500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,29/09/2023,29/09/2023,0012,00000633,ARG,13129 ,2016,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,29500.00,24380.16,29500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,29/09/2023,29/09/2023,0012,00000637,ARG,13129 ,2016,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,30000.00,24793.39,30000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,29/09/2023,29/09/2023,0012,00000638,ARG,13129 ,2016,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,25500.00,21074.37,25500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,29/09/2023,29/09/2023,0012,00000635,ARG,13124 ,2019,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,9500.00,7851.24,9500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,29/09/2023,29/09/2023,0012,00000638,ARG,13124 ,2019,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,8075.00,6673.56,8075.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,29/09/2023,29/09/2023,0012,00000626,ARG,13142 ,2019,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,43000.00,35537.19,43000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Reserva,BO,0001
2023/09,29/09/2023,29/09/2023,0012,00000636,ARG,13142 ,2019,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,43000.00,35537.19,43000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Reserva,BO,0001
2023/09,29/09/2023,29/09/2023,0012,00000629,ARG,13111 ,2021,,2.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,7000.00,5785.12,7000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,29/09/2023,29/09/2023,0012,00000633,ARG,13111 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Pinot Noir,3300.00,2727.28,3300.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,29/09/2023,29/09/2023,0012,00000637,ARG,13113 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,6600.00,5454.54,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,29/09/2023,29/09/2023,0012,00000638,ARG,13113 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,4300.00,3553.72,4300.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,29/09/2023,29/09/2023,0012,00000638,ARG,13113 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Malbec,5610.00,4636.36,5610.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,29/09/2023,29/09/2023,0012,00000625,ARG,13114 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,6500.00,5371.90,6500.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,29/09/2023,29/09/2023,0012,00000627,ARG,13114 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,6600.00,5454.55,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,29/09/2023,29/09/2023,0012,00000628,ARG,13114 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,6600.00,5454.55,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,29/09/2023,29/09/2023,0012,00000629,ARG,13114 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,6000.00,4958.68,6000.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
2023/09,29/09/2023,29/09/2023,0012,00000630,ARG,13114 ,2021,,1.00000,Unidad,0.00000,Botellas,1.00000,Cabernet Franc,6600.00,5454.54,6600.00,1.0000,1,Pesos,Producto Terminado,Vinos Tintos Varietales,BO,0001
